1 ; 0.173274
2 ; 0.0935882
3 ; 0.0679169
4 ; 0.0406441
5 ; 0.0257508
6 ; 0.0185742
7 ; 0.0163586
8 ; 0.0151799
9 ; 0.0147652
10 ; 0.0142049
11 ; 0.0128874
12 ; 0.00942808
13 ; 0.0050192
14 ; 0.00195396
15 ; 0.000944243
16 ; 0.000576232
17 ; 0.000392025
18 ; 0.000255521
19 ; 0.000159338
20 ; 0.000107526
21 ; 5.68773e-05
22 ; 3.67517e-05
23 ; 3.02721e-05
24 ; 2.13795e-05
25 ; 1.13581e-05
26 ; 4.70137e-06
27 ; 1.93281e-06
28 ; 7.79479e-07
29 ; 3.6699e-07
30 ; 1.62391e-07
31 ; 9.50545e-08
32 ; 6.61566e-08
33 ; 4.85848e-08
34 ; 2.91834e-08
35 ; 1.15388e-08
36 ; 4.42362e-09
37 ; 1.72911e-09
38 ; 7.96766e-10
39 ; 3.85388e-10
40 ; 1.65558e-10
41 ; 8.56017e-11
