1 ; 0.433968
2 ; 0.204158
3 ; 0.122823
4 ; 0.0801649
5 ; 0.0558205
6 ; 0.0410602
7 ; 0.0315201
8 ; 0.025178
9 ; 0.021107
10 ; 0.0183862
11 ; 0.0164107
12 ; 0.0146941
13 ; 0.0132467
14 ; 0.0120803
15 ; 0.0111124
16 ; 0.0103386
17 ; 0.00967527
18 ; 0.00904661
19 ; 0.00846585
20 ; 0.00790242
21 ; 0.00734858
22 ; 0.00684555
23 ; 0.00639336
24 ; 0.00596379
25 ; 0.00552642
26 ; 0.00509442
27 ; 0.00468394
28 ; 0.00427746
29 ; 0.00395172
30 ; 0.00367421
31 ; 0.0033662
32 ; 0.00297332
33 ; 0.00254379
34 ; 0.00215653
35 ; 0.00184412
36 ; 0.00161106
37 ; 0.00144737
38 ; 0.00133342
39 ; 0.0012494
40 ; 0.00117756
41 ; 0.00110994
42 ; 0.00104898
43 ; 0.00100233
44 ; 0.000965851
45 ; 0.000933075
46 ; 0.00090569
47 ; 0.000883536
48 ; 0.000865151
49 ; 0.000850176
50 ; 0.000837967
51 ; 0.000826797
52 ; 0.000817041
53 ; 0.000808531
54 ; 0.000801137
55 ; 0.000794836
56 ; 0.000789402
57 ; 0.000784356
58 ; 0.000779829
59 ; 0.00077574
60 ; 0.000772392
61 ; 0.000769176
62 ; 0.000765348
63 ; 0.000760505
64 ; 0.000754718
65 ; 0.000747743
66 ; 0.000739562
67 ; 0.000729503
68 ; 0.000719492
69 ; 0.000710588
70 ; 0.000703215
71 ; 0.000696522
72 ; 0.000689871
73 ; 0.000683122
74 ; 0.000676715
75 ; 0.000670822
76 ; 0.000665118
77 ; 0.000659651
78 ; 0.000655324
79 ; 0.000651875
80 ; 0.000649004
81 ; 0.000646335
82 ; 0.000643556
83 ; 0.000640948
84 ; 0.000638405
85 ; 0.000635721
86 ; 0.000632816
87 ; 0.000629965
88 ; 0.000626904
89 ; 0.000623262
90 ; 0.000618922
91 ; 0.000614097
92 ; 0.000609077
93 ; 0.000603581
94 ; 0.000597697
95 ; 0.00059122
96 ; 0.000584366
97 ; 0.000576219
98 ; 0.000566615
99 ; 0.000556626
100 ; 0.000547507
101 ; 0.000539169
102 ; 0.000531449
103 ; 0.000524014
104 ; 0.000516569
105 ; 0.000510384
106 ; 0.000504609
107 ; 0.000497412
108 ; 0.000489192
109 ; 0.000480692
110 ; 0.000471687
111 ; 0.00046327
112 ; 0.000454048
113 ; 0.000443101
114 ; 0.000431242
115 ; 0.000419051
116 ; 0.000406657
117 ; 0.000394117
118 ; 0.000381668
119 ; 0.000370239
120 ; 0.000359754
121 ; 0.00035075
122 ; 0.000341976
123 ; 0.000332904
124 ; 0.000323464
125 ; 0.000313226
126 ; 0.000301723
127 ; 0.00028893
128 ; 0.000274571
129 ; 0.000258461
130 ; 0.000242167
131 ; 0.000226455
132 ; 0.000214188
133 ; 0.000203962
134 ; 0.00019534
135 ; 0.000188382
136 ; 0.000182533
137 ; 0.000176846
138 ; 0.000169998
139 ; 0.000161014
140 ; 0.000149659
141 ; 0.000136088
142 ; 0.000122821
143 ; 0.000109703
144 ; 9.69401e-05
145 ; 8.46301e-05
146 ; 7.3283e-05
147 ; 6.3738e-05
148 ; 5.52564e-05
149 ; 4.7631e-05
150 ; 4.13638e-05
151 ; 3.59272e-05
152 ; 3.14393e-05
153 ; 2.77753e-05
154 ; 2.45718e-05
155 ; 2.17661e-05
156 ; 1.92387e-05
157 ; 1.71187e-05
158 ; 1.52074e-05
159 ; 1.35745e-05
160 ; 1.22129e-05
161 ; 1.10195e-05
162 ; 1.00456e-05
163 ; 9.27187e-06
164 ; 8.63582e-06
165 ; 8.02359e-06
166 ; 7.38357e-06
167 ; 6.73275e-06
168 ; 6.15777e-06
169 ; 5.62899e-06
170 ; 5.14575e-06
171 ; 4.66902e-06
172 ; 4.19094e-06
173 ; 3.76775e-06
174 ; 3.40927e-06
175 ; 3.07525e-06
176 ; 2.79429e-06
177 ; 2.56396e-06
178 ; 2.37252e-06
179 ; 2.19442e-06
180 ; 2.02917e-06
181 ; 1.87613e-06
182 ; 1.74867e-06
183 ; 1.64285e-06
184 ; 1.54726e-06
185 ; 1.45052e-06
186 ; 1.35805e-06
187 ; 1.27447e-06
188 ; 1.20269e-06
189 ; 1.14155e-06
190 ; 1.09107e-06
191 ; 1.04657e-06
192 ; 1.01051e-06
193 ; 9.83114e-07
