1 ; 0.235157
2 ; 0.121691
3 ; 0.0787128
4 ; 0.0727958
5 ; 0.058707
6 ; 0.047604
7 ; 0.0392856
8 ; 0.0334084
9 ; 0.0291844
10 ; 0.0261548
11 ; 0.0234348
12 ; 0.0218163
13 ; 0.0208631
14 ; 0.0203307
15 ; 0.0199952
16 ; 0.0197513
17 ; 0.019544
18 ; 0.0193234
19 ; 0.0189736
20 ; 0.0183825
21 ; 0.0169789
22 ; 0.0142677
23 ; 0.0116932
24 ; 0.00969814
25 ; 0.0070411
26 ; 0.00457249
27 ; 0.00281285
28 ; 0.00184055
29 ; 0.0013705
30 ; 0.00116203
31 ; 0.00103578
32 ; 0.000909535
33 ; 0.000728236
34 ; 0.000538758
35 ; 0.0004038
36 ; 0.000320771
37 ; 0.000267628
38 ; 0.000221298
39 ; 0.000178403
40 ; 0.000140943
41 ; 0.000113446
42 ; 9.66837e-05
43 ; 8.68482e-05
44 ; 7.54973e-05
45 ; 6.2042e-05
46 ; 5.0545e-05
47 ; 3.93304e-05
48 ; 2.89467e-05
49 ; 1.93059e-05
50 ; 1.26954e-05
51 ; 8.63315e-06
52 ; 6.18375e-06
53 ; 4.27691e-06
54 ; 2.79097e-06
55 ; 1.80563e-06
56 ; 1.28326e-06
57 ; 8.77064e-07
58 ; 5.64061e-07
59 ; 3.93831e-07
60 ; 2.76226e-07
61 ; 1.80675e-07
62 ; 1.24578e-07
63 ; 7.98875e-08
64 ; 4.46713e-08
65 ; 2.47238e-08
66 ; 1.43612e-08
67 ; 7.93365e-09
68 ; 4.36945e-09
69 ; 2.81723e-09
70 ; 2.06396e-09
71 ; 1.56307e-09
72 ; 1.26813e-09
73 ; 1.09937e-09
74 ; 9.79044e-10
75 ; 8.75834e-10
76 ; 7.54557e-10
77 ; 5.81462e-10
78 ; 3.64124e-10
79 ; 1.99087e-10
80 ; 1.27901e-10
81 ; 9.95126e-11
