1 ; 0.23807
2 ; 0.122263
3 ; 0.0795759
4 ; 0.0745187
5 ; 0.0599467
6 ; 0.0530959
7 ; 0.0421435
8 ; 0.0368627
9 ; 0.0329171
10 ; 0.0288435
11 ; 0.0262099
12 ; 0.0238731
13 ; 0.0221292
14 ; 0.0211004
15 ; 0.0203537
16 ; 0.0199027
17 ; 0.0195839
18 ; 0.0193643
19 ; 0.0192039
20 ; 0.0190218
21 ; 0.0187901
22 ; 0.0183816
23 ; 0.0177294
24 ; 0.0163959
25 ; 0.0139507
26 ; 0.0107369
27 ; 0.00799899
28 ; 0.00620446
29 ; 0.00524646
30 ; 0.00394953
31 ; 0.00325518
32 ; 0.00295057
33 ; 0.00273541
34 ; 0.00247326
35 ; 0.00200789
36 ; 0.00135292
37 ; 0.000787469
38 ; 0.000446052
39 ; 0.000287574
40 ; 0.000191703
41 ; 0.00013536
42 ; 9.76208e-05
43 ; 7.0539e-05
44 ; 5.76778e-05
45 ; 4.8395e-05
46 ; 3.94051e-05
47 ; 3.18806e-05
48 ; 2.64713e-05
49 ; 2.27742e-05
50 ; 1.907e-05
51 ; 1.66268e-05
52 ; 1.37645e-05
53 ; 1.0748e-05
54 ; 7.92147e-06
55 ; 6.34498e-06
56 ; 4.9091e-06
57 ; 3.60933e-06
58 ; 2.60674e-06
59 ; 1.92974e-06
60 ; 1.51457e-06
61 ; 1.13936e-06
62 ; 8.62794e-07
63 ; 6.66688e-07
64 ; 5.48037e-07
65 ; 4.87387e-07
66 ; 4.46079e-07
67 ; 3.97297e-07
68 ; 3.34607e-07
69 ; 2.70619e-07
70 ; 2.09668e-07
71 ; 1.60419e-07
72 ; 1.259e-07
73 ; 1.0294e-07
74 ; 8.81843e-08
75 ; 6.68159e-08
76 ; 4.36223e-08
77 ; 2.515e-08
78 ; 1.49474e-08
79 ; 9.90219e-09
80 ; 7.17201e-09
81 ; 5.48991e-09
82 ; 3.69938e-09
83 ; 2.06985e-09
84 ; 1.10429e-09
85 ; 6.1899e-10
86 ; 3.47948e-10
87 ; 2.01921e-10
88 ; 1.31247e-10
89 ; 9.58502e-11
